UniqueCount	AmbigCount
0	51
0	50
0	51
14	2837
0	2834
6	2837
2	0
0	0
2042	0
0	2886
0	2440
0	2384
0	2630
0	2502
5	2887
0	2503
0	2887
0	2673
0	2503
0	2659
0	2485
0	2883
0	2696
0	2476
0	0
0	0
0	676
0	678
0	675
0	678
0	678
0	678
0	678
0	309
0	678
0	678
148	439
0	439
31	0
0	151
8	151
0	3744
659	3744
1954	0
0	860
0	793
0	867
0	867
0	796
0	1031
0	1035
0	1035
0	904
65	18
1227	0
1273	0
1093	0
0	478
0	332
1	0
0	335
0	300
0	446
0	457
0	394
0	457
0	476
0	370
0	376
0	383
0	457
0	387
0	468
5	478
0	478
0	401
0	449
0	471
0	472
0	367
0	0
2827	29058
44	29154
30	116
9	29058
3244	0
1	4
0	4
29	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
235	0
512	0
6	62
0	58
0	62
0	43
0	37
0	50
0	39
0	39
0	43
0	55
0	55
0	54
0	55
0	48
0	45
0	39
0	39
0	54
0	39
0	45
0	39
6982	0
0	2458
37	2458
168	4554
0	4554
6	293
0	293
0	43
3	9652
0	9371
0	9510
0	9155
0	9390
0	9578
0	9652
7	9302
0	0
2739	0
3	0
238	0
1	484
0	461
0	483
0	483
0	462
0	464
0	450
0	483
0	453
0	483
0	484
0	483
0	447
0	483
0	483
0	482
0	5022
349	5022
0	919
0	955
3	955
319	9
0	7
0	7
0	0
1	84
0	84
11	0
0	441
0	441
0	441
0	441
0	431
0	441
0	441
0	440
0	441
0	441
0	441
0	441
0	441
0	441
0	441
0	441
757	0
0	3878
18	3905
0	2726
0	3905
0	2947
1371	0
0	42
12	45
147	1016
0	1016
2718	0
0	237
0	237
4371	0
3	0
0	9
0	9
0	1
0	1
0	0
0	0
641	0
0	0
0	247
0	78
0	105
0	247
0	134
0	134
0	0
5016	0
3	0
2484	0
2054	0
1359	0
680	0
2	32
0	32
123	91
3	0
14	1242
0	1242
50	3
8643	0
2439	0
2	34
0	34
0	34
0	34
14	0
19	1
71	26
64	0
19	0
7	0
0	0
1	0
18	0
1354	0
74	476
0	446
0	448
0	3517
3	3517
0	3514
0	1327
0	1283
0	1282
0	1280
0	1236
0	1235
52	0
23	486
0	441
0	441
0	486
0	486
1	334
1	217
14	584
0	584
0	3
0	3
0	3
0	3
2251	0
0	428
0	428
1560	4
9	16
0	16
0	16
71	0
0	0
0	950
1	950
10	1
114	0
1	2
2669	0
940	211
0	0
6	336
0	302
0	336
0	649
0	666
35	666
315	3
2220	0
45	0
52	0
0	4
0	4
917	1801
0	155
0	1801
0	5534
0	5765
0	14541
0	14772
0	1296
0	1513
0	3401
0	3632
0	6717
0	6948
0	345
0	318
2	222
0	195
0	65
0	207
0	1140
2	1140
0	4938
14	4938
481	681
0	681
1776	0
22837	0
1	0
1017	2
1	2073
0	2096
0	2096
0	2056
0	1996
0	1992
0	0
0	27701
306	27701
0	26831
0	25668
0	25883
1	9434
2	148
35	2133
0	1882
0	1996
0	1792
7	182
0	182
1	0
4	4115
0	3979
0	4112
0	3979
0	4115
1	2261
0	4112
65	104
38	1581
0	1581
0	0
579	0
171	661
10	661
1071	993
0	977
5466	0
36	57
0	57
0	914
2	914
137	0
0	0
0	0
5	0
0	639
0	639
0	639
0	639
2937	0
163	0
0	2
0	2
0	2
0	2
403	10042
0	10042
0	1779
0	1779
0	1762
0	1762
0	1992
0	1992
631	0
108	0
11	0
136	0
344	0
1501	0
45	348
1	348
0	315
106	1820
0	1819
0	1811
0	1819
104	6933
0	6933
0	6900
34	7029
0	7029
2	1
20	54
0	2657
0	2657
0	661
25	0
0	3
0	3
516	0
1	809
0	785
0	772
0	779
0	779
0	809
0	787
0	784
0	809
0	809
0	777
0	808
0	809
0	738
0	2300
1	2324
0	2287
0	2324
0	2309
0	1285
230	0
2861	0
37	286
46	315
474	0
0	1618
0	1618
0	1614
0	1616
0	1611
0	1488
0	1170
0	1237
0	880
0	1616
0	1618
0	1078
0	1616
0	1615
0	1017
0	1477
1	310
0	128
0	146
0	285
0	141
0	250
0	135
0	148
0	144
0	135
0	128
67	1
717	233
0	233
0	36
0	36
120	54
17	0
0	255
0	239
0	238
0	244
0	238
0	257
0	257
0	237
0	238
0	240
0	224
0	223
0	229
0	223
0	242
0	242
0	222
0	223
0	196
0	200
0	211
0	215
0	1
0	1
0	1
0	1
0	1
18	0
3	0
0	224
12	224
0	5190
0	5182
0	5190
0	5180
0	5172
15	5190
