UniqueCount	AmbigCount
0	40
0	38
0	40
2	1384
0	1384
1	1384
0	0
0	0
1646	0
0	2213
0	1855
0	1804
0	2011
0	1908
1	2213
0	1911
0	2213
0	2053
0	1911
0	2041
0	1892
0	2210
0	2079
0	1885
0	0
4	0
0	1038
0	1039
0	1036
0	1039
0	1039
0	1039
0	1039
0	470
0	1039
0	1039
752	1052
0	1052
15	0
0	112
7	112
0	4055
752	4055
1484	0
0	1116
0	1035
0	1124
0	1124
0	1039
0	1281
0	1285
0	1285
0	1130
58	10
1381	0
1773	0
318	0
0	600
0	413
0	0
0	415
0	373
0	545
0	581
0	474
0	583
0	596
0	447
0	454
0	457
0	583
0	459
0	589
0	600
0	599
0	475
0	560
0	591
0	591
0	447
0	0
1087	11589
74	11677
7	91
17	11589
1403	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
279	0
1754	0
4	37
0	29
0	37
0	21
0	17
0	26
0	17
0	17
0	22
0	26
0	27
0	26
0	26
0	25
0	22
0	19
0	18
0	26
0	18
0	22
0	17
5880	0
0	2224
97	2224
146	3940
0	3940
14	569
0	569
0	108
5	8105
0	7850
0	7985
1	7662
0	7871
0	8021
0	8105
2	7785
0	0
2047	0
7	1
328	0
0	495
0	470
0	494
0	493
0	473
0	475
0	454
0	494
0	461
0	493
0	495
0	493
0	445
0	494
0	494
0	493
0	3631
241	3631
0	1065
0	1111
2	1111
293	2
0	1
0	1
0	0
0	213
0	213
15	0
0	102
0	102
0	102
0	102
0	101
0	102
0	102
0	101
0	102
0	101
0	102
0	102
0	101
0	102
0	102
0	102
884	0
1	2664
11	2683
0	1892
0	2683
0	2070
1415	0
0	394
150	476
256	1588
0	1588
2314	0
0	63
0	63
3647	0
2	0
0	6
0	6
0	1
0	1
0	1
0	1
851	0
0	0
1	688
0	224
0	274
0	688
0	100
0	100
0	0
5872	0
1	0
2885	0
1653	0
1677	0
828	0
3	25
0	25
122	121
0	0
8	1778
0	1778
15	0
3187	0
2831	0
25	240
0	237
0	240
0	237
7	0
1	0
51	23
78	1
17	0
0	0
0	0
0	0
19	0
1272	0
30	1120
0	1086
0	1099
0	3122
3	3122
0	3121
0	1642
0	1619
0	1618
0	1597
0	1574
0	1573
19	0
9	223
0	205
0	205
0	223
0	223
1	159
0	96
25	658
0	658
0	20
0	20
0	20
0	20
2780	0
1	1000
0	1000
1569	1
70	187
0	187
0	186
114	0
0	0
0	579
5	579
10	5
624	0
4	0
1646	0
1159	123
0	0
8	427
0	383
0	426
1	131
0	134
4	134
1336	9
4125	0
21	0
37	0
0	5
1	5
887	1876
0	122
0	1876
0	4660
0	4848
0	12158
0	12346
0	1037
0	1218
0	2777
0	2965
0	5698
0	5886
0	486
0	467
2	290
0	271
0	72
0	299
0	479
2	479
3	6238
41	6238
525	644
0	644
1754	0
17014	0
1	0
1330	0
0	2785
0	2799
0	2799
0	2776
0	2732
0	2704
1	0
0	8827
87	8827
0	8532
0	8143
0	8209
0	2830
0	248
91	3656
0	3227
0	3419
0	3076
17	693
0	693
1	0
5	3332
0	3222
0	3328
0	3224
0	3332
0	1901
0	3328
20	89
54	1817
0	1817
2	0
349	0
111	644
8	644
976	844
0	828
4910	0
43	124
0	124
0	1312
1	1312
191	0
0	0
0	0
16	0
0	240
0	240
0	240
0	240
2514	4
128	0
0	2
0	2
0	2
0	2
419	9618
0	9618
0	538
0	538
0	550
0	550
0	587
0	587
772	0
31	0
8	0
228	0
484	0
1254	0
34	315
0	315
0	274
105	1660
0	1659
0	1650
0	1660
58	5340
0	5340
0	5305
18	5379
0	5379
1	0
6	13
0	1855
10	1855
0	447
5	0
0	0
0	0
595	0
0	1591
0	1546
0	1522
0	1538
0	1539
0	1591
0	1553
0	1543
0	1588
0	1591
0	1528
0	1588
0	1591
0	1446
0	3216
2	3245
0	3204
0	3245
0	3225
0	1783
695	1
3473	0
18	192
22	207
1152	0
0	1045
0	1045
0	1045
0	1045
0	1042
0	944
0	736
0	796
0	532
0	1045
0	1045
0	668
0	1045
0	1045
0	625
0	940
0	223
0	91
0	119
0	210
0	115
0	196
0	104
0	120
0	119
0	109
0	90
32	7
783	251
0	251
0	26
0	26
33	13
10	0
0	481
0	468
0	468
0	473
0	461
0	482
0	482
0	453
0	459
0	431
0	418
0	418
0	423
0	411
0	432
0	432
0	403
0	409
0	358
0	361
0	408
0	411
0	1
0	1
0	1
0	1
0	1
6	0
5	0
0	711
15	711
0	4482
0	4475
0	4482
0	4475
0	4463
15	4482
0	4443
0	4482
0	4392
0	4378
0	4464
2071	0
557	0
0	0
10	2
54	0
4	0
5723	0
0	4035
0	4034
0	4035
4	4035
0	4035
0	4035
122	1085
0	1085
963	0
6	0
255	16
1288	0
176	0
0	297
10	297
0	33
601	288
2	261
11	124
673	0
2428	0
0	183
0	183
9	6
5888	0
19	680
0	680
3336	0
0	1
0	1
0	431
0	431
0	431
0	431
0	431
0	431
0	430
0	431
0	430
0	431
0	0
597	45
412	1189
0	1189
0	10
0	10
0	10
0	10
0	10
0	0
2	0
872	0
654	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
1327	0
2441	0
418	457
0	457
2104	0
2038	0
1174	0
0	1000
0	1057
4	1061
0	1061
703	243
0	135
0	119
0	79
0	63
0	3
2585	3
3174	1
0	7
0	7
0	7
0	3
54	0
145	1962
0	1962
2	0
800	1029
0	1029
381	0
2	0
68	1706
0	1706
0	1546
0	1536
0	1546
0	14
1211	0
10	0
2045	0
1	0
17	1165
0	1136
0	1136
0	1136
0	1140
0	1131
0	1152
0	1125
0	1131
0	1127
0	1144
0	1125
0	1137
0	1125
0	1139
0	1136
0	1165
0	1139
0	1131
59	198
0	198
28	7
1	7
0	3144
0	3142
4	3152
0	3150
0	3142
0	21
2	21
0	26
0	26
0	26
13	0
966	0
46	834
0	795
0	834
103	1757
0	1757
0	1
0	1
0	1
0	0
65	358
0	358
3	0
0	0
138	140
0	140
0	195
2	195
0	187
3	187
14	1443
0	1443
0	1415
5055	0
586	0
0	0
18	95
0	95
0	64
14	1078
0	1078
0	2339
7	2339
970	0
3237	0
45	896
0	896
476	7258
0	6902
0	7258
1558	0
8	92
0	6
0	6
0	2
0	2
0	2
1016	0
85	479
0	479
0	0
3	0
6	286
0	286
843	0
7	72
0	71
0	72
105	1121
0	1121
0	1076
21	383
0	357
0	383
0	355
130	0
1	0
10	30
20	0
18	372
0	331
0	334
0	354
0	331
0	372
0	426
0	364
0	402
7	426
0	300
0	264
0	304
0	245
0	264
0	237
65	1059
0	1049
0	1052
0	1050
0	1047
0	1045
0	1047
0	1059
0	1006
0	1058
897	0
0	5
0	5
0	0
0	108
0	89
0	110
0	111
0	113
0	109
0	90
0	90
0	113
0	108
303	10
3	1
0	0
862	0
0	6
0	6
0	2047
3	2047
0	2046
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	12
0	12
5	0
0	1053
17	1053
22	996
0	996
32	2681
0	2681
0	1198
25	1198
10	1619
0	1619
41	0
1369	0
3	1202
0	1161
0	1202
0	1176
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
0	49
43	0
0	6
0	4
2	6
0	6
963	0
860	0
0	144
1	144
0	143
21	92
0	92
915	0
413	0
578	0
4263	0
0	14
1	14
1623	0
17	0
41	0
0	2
0	2
33	2193
0	2193
0	4253
174	4253
374	0
519	19129
0	19129
8	682
381	682
0	1787
0	1942
7	1942
25	1783
0	1783
0	1690
0	0
989	0
1	0
0	0
1	846
0	1568
1	1642
0	1624
0	1540
0	1567
0	1381
0	1450
0	1432
0	1358
0	1380
0	1020
0	994
0	1019
0	8
0	8
12	8740
484	8740
0	6115
0	7611
0	7127
0	0
0	0
1215	0
0	0
0	774
47	774
458	987
0	987
0	850
0	933
0	933
0	15
0	15
0	15
0	15
0	15
0	15
32	0
0	476
76	476
0	2023
9	2023
174	207
0	176
0	207
0	3099
0	3093
0	3093
0	3094
0	3094
0	3441
0	3435
0	3435
0	3436
0	3436
0	58
0	58
0	58
0	58
0	58
0	3008
0	3002
0	3002
0	3003
0	3003
0	4427
0	4421
0	4421
0	4422
0	4422
0	6293
0	6299
0	5106
0	5112
0	671
145	2041
1	2041
0	2041
0	1688
6	1115
0	1115
2	0
3	3475
0	3192
0	3475
0	3471
0	3475
0	46
0	45
1	46
0	45
0	27
0	42
1771	983
0	983
0	46
0	46
0	45
0	24
0	18
15	0
9	1567
1089	1567
16	0
34	0
0	930
0	427
0	801
0	938
0	933
0	938
0	837
0	924
0	938
15	2
0	2
6	644
1	644
0	2334
0	2334
0	2334
0	2334
0	2334
0	0
0	0
2181	0
23	1553
0	1553
0	1812
0	1754
0	1812
28	2743
0	2743
0	958
0	968
0	806
0	816
0	897
0	904
0	747
0	754
0	811
0	821
1	0
0	218
12	218
0	195
18	0
3279	0
15	1126
166	1126
0	1767
68	1767
0	789
0	793
5	793
0	781
0	831
0	630
0	615
0	600
0	836
0	834
0	676
0	660
0	732
0	687
0	834
11	836
0	809
0	494
0	600
0	580
0	601
0	601
0	417
0	2984
0	2984
0	2787
0	2906
0	2446
0	2916
0	2916
0	2719
0	2838
0	2378
1588	0
6	1267
0	1267
0	810
6	89
22	154
0	65
2	93
0	89
0	54
0	50
0	1045
0	1000
7	1045
0	926
69	550
0	550
0	550
0	519
1843	485
0	60
2	60
0	53
2	1912
0	1857
0	1908
0	1876
0	1912
0	1908
0	1912
0	1878
0	1908
0	1796
0	1743
0	90
0	90
0	807
0	755
0	779
0	777
0	677
0	479
0	586
0	688
0	665
1	798
0	575
8	779
0	723
2	724
0	724
0	525
165	1094
0	1094
808	0
0	853
42	853
0	523
11	3885
0	3885
1157	25756
24	25756
0	399
1	398
0	305
0	2682
0	2696
0	2716
0	2706
0	2714
0	2539
0	2553
0	2573
0	2563
0	2571
1159	53
0	0
568	81
0	81
3	0
62	321
0	214
0	321
0	311
0	311
0	322
0	322
1	1908
0	1906
0	1834
0	1840
0	1827
0	1854
0	1908
2	0
5	3213
0	3395
50	3395
1010	0
0	9449
0	9608
0	9596
0	3491
0	3650
0	3638
0	1653
0	1811
0	1799
0	2098
0	2093
0	9894
0	9889
0	3936
0	3931
911	102
159	980
47	1023
0	3922
128	3995
0	3995
0	47
0	47
2093	0
2393	1
0	0
1	14
0	14
0	10
1	8
0	8
3	3193
1	3110
66	3193
31	0
1	13
0	13
0	1708
1	1708
31	713
0	695
0	694
30	695
0	447
51	713
2	10
983	0
0	17226
689	17226
2	1
33	0
1	724
0	1032
0	1032
0	1153
0	1163
0	897
0	2010
0	2072
0	2098
0	2160
0	1240
0	2365
0	816
0	826
0	983
0	2365
0	2427
2	1010
0	924
0	934
2	1428
114	1428
58	1877
0	1842
0	1855
0	1877
0	1754
0	667
0	667
0	831
0	702
0	702
0	796
330	0
0	367
0	358
0	357
0	353
0	322
0	357
2	367
0	364
0	80
0	26
1	26
0	26
0	26
4	401
0	401
0	399
2	0
1	4
0	4
94	504
0	218
0	486
1825	0
1	348
0	290
0	315
0	199
6	348
0	54
0	52
0	48
0	75
310	172
0	172
0	9
0	9
1786	0
21	313
0	361
1	5
0	5
0	309
0	309
9	308
0	1189
452	1189
0	926
107	926
0	6147
0	6166
0	6162
0	6170
0	6162
1	6170
0	5762
0	6167
0	6166
0	6162
0	6162
0	2117
0	1811
0	1772
0	1847
0	23
0	23
2	1700
0	1698
0	1687
0	1551
0	1573
0	1700
0	1031
0	3
0	4
0	4
0	2693
1	2701
0	2692
95	2596
0	274
1	4
0	4
0	4
0	2
0	1
0	1114
0	1064
0	1106
13	1114
0	445
0	2289
0	1343
3	2289
0	5849
0	5849
0	413
0	484
0	363
0	408
0	367
0	362
0	477
0	214
0	283
0	166
0	210
0	170
0	165
0	276
0	4278
0	4260
18	4305
0	4260
0	4305
0	4282
14	750
60	750
2149	0
0	2549
0	2549
2	0
1434	0
2	283
0	283
0	1308
0	1308
0	1305
0	1397
11	1309
0	1309
0	1397
0	7092
0	7092
0	5002
0	7047
0	7064
11	3245
0	3245
1	0
0	0
0	844
0	814
0	844
0	845
0	838
0	846
0	846
0	845
0	846
0	846
0	846
0	845
0	846
0	846
0	845
0	845
0	845
0	845
0	845
0	845
0	845
0	792
52	779
10	0
5	0
1	946
0	946
0	1983
0	2136
0	2138
0	2141
0	2125
0	2141
0	2487
0	2488
0	2499
0	1917
0	1664
0	1664
0	1664
0	2574
0	2727
0	2729
0	2732
0	2716
0	2732
0	1896
0	1897
0	1908
0	2255
0	2255
0	1596
1	0
4	0
0	9440
0	8155
294	9440
0	7613
0	7841
0	7893
0	7785
0	7864
0	801
0	796
0	794
0	800
0	801
0	793
0	793
0	801
0	801
0	801
0	796
0	796
0	801
0	801
0	801
0	6889
0	6864
0	6532
0	6637
0	6532
0	6532
0	6541
0	6762
0	6595
0	6657
0	6525
0	6532
0	6890
0	6544
0	6201
0	6661
0	6164
0	6528
0	6636
0	5618
0	5593
0	5263
0	5368
0	5263
0	5263
0	5272
0	5491
0	5326
0	5387
0	5256
0	5263
0	5619
0	5275
0	4933
0	5391
0	4897
0	5259
0	5367
0	6233
0	6208
0	5873
0	5980
0	5873
0	5874
0	5883
0	6105
0	5938
0	6000
0	5866
0	5873
0	6234
0	5886
0	5545
0	6004
0	5509
0	5869
0	5979
0	12
0	12
0	12
0	7
835	81
0	2823
0	3092
0	3039
0	3095
0	3059
0	3096
0	3096
0	2
0	2
4635	0
631	1713
0	1713
93	0
1	0
0	24
0	24
0	27
0	27
0	23
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1525	0
0	3874
2	3872
97	3874
0	3725
2	3725
2	0
0	279
77	398
0	0
0	0
2664	0
350	0
0	182
0	181
0	105
0	104
0	148
0	225
0	5
164	599
0	599
105	1633
0	1633
0	1058
27	1058
2	2117
0	2117
0	2011
0	1
0	1
0	1
0	1
0	1
0	1
1185	0
199	0
0	248
0	248
0	8883
3	8883
0	8841
0	8502
0	8814
1872	0
9	6362
0	6362
0	601
0	605
2	605
0	605
0	605
3981	1
1	0
631	1889
7	1889
0	0
99	613
0	613
0	4
0	4
0	4
1	917
0	915
0	915
0	917
0	917
0	811
0	808
0	807
0	809
0	809
70	651
0	525
6	598
0	549
0	598
0	529
0	142
0	143
0	125
0	320
0	321
0	303
12	3079
0	3054
0	3038
0	3041
0	3079
0	2956
0	56
0	56
0	44
0	42
0	42
0	32
0	1204
0	1204
0	1095
0	1191
0	1185
0	1184
0	1191
0	1177
0	1137
0	1184
0	1185
0	1185
0	1191
0	1184
1	715
3	0
520	44
0	1179
0	1179
0	4052
0	3961
0	3969
0	4053
0	3944
0	3997
0	3955
0	4053
0	3743
0	4001
0	3970
0	3931
0	3991
132	11
80	414
0	377
0	414
5957	0
0	1877
0	1788
23	1877
0	564
332	0
427	229
0	229
0	178
0	178
32	0
0	2832
0	2812
0	2853
0	2640
4	2853
0	2540
2	804
0	804
1	796
0	5
0	4
0	3
0	4
0	4
0	5
0	4
0	4
0	4
0	5
0	5
0	14
0	13
0	12
0	13
0	13
0	14
0	13
0	13
0	13
0	14
0	354
0	350
0	354
0	332
0	332
0	332
0	327
0	327
6	274
167	0
0	0
0	0
0	0
2022	0
0	0
13	0
3601	0
43	2508
0	2508
0	2429
41	0
520	0
206	0
0	24
1	33
0	32
0	33
0	31
364	2156
0	1917
0	2156
0	1634
0	71
0	78
3236	0
250	0
157	1048
0	662
0	1048
0	4290
0	4209
0	4403
14	4403
0	4009
0	4300
0	3930
0	3773
0	4402
0	4143
0	3942
0	3940
0	3952
0	26
0	26
0	30
0	30
3	14
11	3339
10	15
44	3340
107	558
0	528
0	558
0	369
10	1
0	2847
0	2847
0	2702
0	2848
1	2848
0	2846
0	2847
0	2846
0	1170
0	1151
0	1170
0	1909
0	1917
6	1917
386	1775
2	2122
563	2121
7	0
257	2697
0	2697
2077	0
0	0
0	55
0	52
0	51
0	52
0	650
0	647
0	646
0	647
113	2876
0	2876
1	7
0	0
0	7
0	7
1	11
307	54
1760	0
139	117
24	108
0	117
218	4616
1	4616
3	4213
0	4213
0	4615
1	10
0	10
0	10
3709	0
0	2125
25	2125
1162	0
9	0
829	0
0	612
0	593
0	609
0	609
0	604
0	613
0	613
0	609
0	609
0	613
0	605
0	610
0	603
0	603
2409	0
0	1068
5	1068
0	806
0	284
0	1124
3	806
0	216
0	1056
2	819
1	0
0	3150
0	3209
0	3220
0	3215
0	3084
0	3220
0	3220
0	3220
0	3079
0	3203
0	3220
17	660
0	636
0	643
0	644
0	660
0	0
0	0
2984	0
1	0
0	0
0	515
0	320
0	358
0	365
0	515
0	358
0	358
1	26419
0	26419
0	26284
0	26419
0	26296
0	26279
0	26282
0	26221
0	26419
1	2841
626	0
0	6
0	6
0	6
0	357
0	326
0	314
0	362
0	362
11	1631
0	1631
1404	0
0	0
0	0
0	1
0	1
0	0
0	541
0	541
0	541
0	539
0	1
0	1
1182	0
0	2085
0	2093
0	2240
0	2248
9	9
4	2820
0	2819
0	2820
0	2246
8	2246
0	2041
0	1977
0	1955
0	2246
0	0
0	4
0	4
0	10
0	10
0	1
0	1
0	5
0	6
0	5
0	6
0	10
0	10
0	3568
0	3572
2	3572
0	1208
1	11
0	11
2007	0
2	0
