UniqueCount	AmbigCount
1	39
0	38
0	39
7	2871
0	2870
2	2872
0	1
0	0
1760	0
0	2745
0	2314
0	2265
0	2486
0	2379
3	2747
0	2381
0	2747
0	2540
0	2381
0	2528
0	2361
0	2739
0	2562
0	2355
0	0
1	0
0	591
0	593
0	590
0	593
0	593
0	593
0	593
0	277
0	593
0	593
126	309
0	309
24	0
0	131
2	131
0	3656
643	3656
1618	0
0	740
0	663
0	746
0	746
0	673
0	881
0	885
0	885
0	763
78	27
1083	0
1086	0
1069	0
0	422
0	299
0	0
0	304
0	269
0	385
0	398
0	349
0	400
0	418
0	328
0	333
0	339
0	399
0	343
0	408
7	422
0	421
0	352
0	388
0	408
0	409
0	328
0	0
2612	27395
33	27494
16	113
13	27395
3264	0
3	9
0	9
29	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
224	0
441	0
2	78
0	70
0	78
0	51
0	45
0	62
0	47
0	46
0	54
0	70
0	70
0	70
0	70
0	61
0	56
0	48
0	48
0	69
0	48
0	56
0	48
6559	0
0	2072
39	2072
142	4073
0	4073
2	252
0	252
0	41
10	8757
0	8494
0	8641
0	8287
0	8500
0	8684
0	8754
7	8412
0	0
2470	0
1	0
206	0
0	466
0	446
0	465
0	463
0	447
0	451
0	437
0	465
0	442
0	464
0	466
0	464
0	432
0	464
0	464
0	463
0	4714
356	4714
0	703
0	743
9	743
253	6
0	3
0	3
3	0
3	106
0	106
8	0
1	578
0	578
0	573
0	573
0	557
0	573
0	574
0	569
0	574
0	573
0	574
0	573
0	572
0	573
0	578
0	573
588	0
0	3535
13	3571
0	2367
0	3571
0	2605
1080	0
0	31
11	32
135	829
0	829
2402	0
0	247
2	247
3833	0
2	0
0	5
0	5
0	0
0	0
0	0
0	0
560	0
0	0
3	177
0	51
0	61
0	177
0	92
0	92
0	0
4523	0
3	0
2063	0
1738	0
1261	0
600	0
3	30
0	30
101	77
5	0
11	1096
0	1096
46	2
8357	0
2118	0
3	31
0	31
0	31
0	31
12	0
9	0
50	24
54	0
23	0
5	0
0	0
0	0
14	0
1150	0
70	398
0	358
0	359
0	3073
1	3073
0	3072
0	1095
0	1075
0	1071
0	1027
0	1007
0	1003
59	0
26	475
0	420
0	420
0	475
0	475
0	318
0	212
17	480
0	480
0	1
0	1
0	1
0	1
1951	0
0	387
0	387
1481	1
5	6
0	6
0	6
71	0
0	0
0	751
7	751
13	2
78	0
0	0
2445	0
765	163
0	0
8	299
0	265
0	299
0	698
0	721
51	721
168	1
1843	0
34	0
44	0
0	8
0	8
843	1629
0	137
0	1629
0	5077
0	5290
0	13118
0	13331
0	1220
0	1413
0	3146
0	3359
0	6181
0	6394
0	295
0	276
2	219
0	200
0	76
0	178
0	849
0	849
0	4132
15	4132
499	590
0	590
1568	0
20136	0
0	0
897	0
0	1897
0	1913
0	1913
0	1882
0	1822
0	1815
0	0
0	25035
268	25035
0	24244
0	23138
0	23322
0	8237
0	158
29	1700
0	1460
0	1552
0	1396
2	148
0	148
2	0
1	3874
0	3761
0	3869
0	3761
0	3874
0	2204
0	3866
43	115
42	1443
0	1443
1	0
552	0
150	565
13	565
1006	878
0	861
4798	0
31	57
0	57
0	813
2	813
130	0
0	1
0	1
12	0
0	541
0	541
0	541
0	541
2507	3
167	0
0	3
0	3
0	3
0	3
366	8890
0	8890
0	2195
0	2200
0	2156
0	2161
0	2411
0	2416
568	0
104	0
6	0
136	0
300	0
1375	0
29	276
0	276
0	244
88	1625
0	1618
0	1614
0	1625
89	6589
1	6589
0	6549
46	6636
0	6636
1	1
16	34
0	2552
0	2552
0	673
21	0
0	2
0	2
433	0
1	721
0	689
0	673
0	678
0	678
0	720
0	692
0	687
0	720
0	720
0	677
0	717
0	721
