UniqueCount	AmbigCount
0	43
0	43
0	43
9	2715
0	2715
1	2715
0	0
0	0
1664	0
0	2668
0	2243
0	2185
0	2420
0	2308
1	2669
0	2313
0	2669
0	2479
0	2313
0	2460
0	2282
0	2667
0	2508
0	2278
0	0
3	0
0	583
0	587
0	578
0	587
0	584
0	587
0	587
0	252
0	587
0	586
107	371
0	371
33	0
0	139
3	139
0	3612
581	3612
1668	0
0	758
0	689
0	761
0	761
0	698
0	904
0	906
0	906
0	788
70	15
1047	0
1105	0
1075	1
0	404
0	274
0	0
0	275
0	248
0	361
0	379
0	318
0	381
0	404
0	302
0	305
0	309
0	381
0	310
0	389
4	404
0	404
0	322
0	364
0	390
0	392
0	298
0	0
2608	26866
45	26961
19	108
11	26866
3205	0
4	6
0	6
38	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
218	0
405	0
5	62
0	60
0	62
0	46
0	44
0	52
0	45
0	44
0	47
0	57
0	58
0	57
0	57
0	52
0	52
0	45
0	45
0	57
0	45
0	52
0	45
6660	0
0	1998
25	1998
175	3925
0	3925
3	215
1	215
0	31
8	8599
0	8356
0	8483
0	8122
0	8342
0	8538
0	8599
4	8244
0	0
2284	0
2	0
232	0
1	489
0	457
0	489
0	484
0	461
0	466
0	446
0	487
0	454
0	484
0	489
0	484
0	438
0	485
0	487
0	483
0	4662
340	4662
0	728
0	771
8	771
256	7
0	2
1	2
2	0
2	108
0	108
7	0
1	530
0	530
0	525
0	525
0	515
0	525
0	527
0	525
0	527
0	525
0	528
0	527
0	525
0	525
0	530
0	525
591	0
0	3413
18	3444
0	2315
0	3444
0	2534
1157	0
0	18
6	23
127	891
0	891
2326	0
0	251
1	251
3915	0
1	0
0	4
0	4
0	2
0	2
0	1
0	1
518	0
0	0
1	191
0	65
0	82
0	191
0	94
0	94
0	0
4499	0
1	0
1994	0
1672	0
1184	0
649	0
2	40
1	40
86	66
0	0
7	1035
0	1035
32	1
8308	0
2191	0
1	33
0	33
0	33
0	33
15	0
10	0
40	37
71	0
25	0
2	0
0	1
0	1
14	0
1185	0
65	414
0	364
0	369
0	3091
0	3091
0	3091
0	1091
0	1058
0	1056
0	1034
0	1001
0	999
51	0
21	455
0	416
0	417
0	455
0	455
0	304
1	190
16	453
0	453
0	5
0	5
0	5
0	5
1995	0
0	413
0	413
1424	4
5	12
0	12
0	12
72	0
0	0
0	724
4	724
12	1
71	0
0	0
2415	0
738	188
1	0
8	292
0	255
0	292
0	705
0	717
56	717
159	4
1876	0
34	0
36	0
0	7
0	7
864	1665
0	145
0	1665
0	5051
0	5277
0	13008
0	13234
0	1154
0	1355
0	3116
0	3342
0	6120
0	6346
0	262
0	254
4	190
0	182
0	66
0	160
0	873
1	873
1	4189
26	4189
427	579
1	579
1630	0
20230	0
3	0
828	0
1	1808
0	1827
0	1827
0	1791
0	1738
0	1730
1	0
0	25021
259	25021
0	24215
0	23137
0	23319
2	8258
1	140
24	1816
0	1591
0	1682
0	1525
2	138
0	138
2	0
4	3890
0	3757
0	3887
0	3757
0	3890
0	2172
0	3887
59	123
52	1360
0	1360
1	0
561	0
130	558
10	558
994	800
0	783
4706	0
27	77
0	77
0	834
2	834
119	0
0	1
0	1
12	0
0	567
0	567
0	567
0	567
2426	2
156	0
0	3
0	3
0	3
0	3
364	9053
0	9053
0	2159
0	2159
0	2117
0	2117
0	2372
0	2372
536	0
108	0
8	0
134	0
313	0
1410	0
27	310
0	310
0	268
99	1559
0	1555
0	1545
0	1559
109	6280
0	6280
0	6246
50	6317
0	6317
0	1
16	37
0	2596
2	2596
0	665
17	0
0	1
0	1
412	0
1	723
0	694
0	682
0	689
0	689
0	723
0	696
0	693
0	723
0	723
0	686
0	723
0	723
0	650
0	2030
2	2047
0	2022
0	2047
0	2038
0	1107
173	1
2477	0
19	221
43	246
363	0
0	1625
0	1625
0	1625
0	1625
0	1624
0	1489
0	1203
0	1268
0	866
0	1625
0	1625
0	1110
0	1625
0	1625
0	1014
0	1481
0	317
0	133
0	149
0	301
0	142
0	269
0	134
0	153
0	148
0	135
0	131
39	5
662	180
0	180
0	25
0	25
103	37
16	0
0	254
0	242
0	241
0	247
0	238
0	255
0	254
0	236
0	238
0	233
0	221
0	220
0	226
0	217
0	234
0	233
0	215
0	217
0	197
0	201
0	218
0	222
0	3
0	3
0	3
0	3
0	2
20	0
0	0
0	202
4	202
0	4592
0	4582
0	4592
0	4579
0	4576
16	4592
0	4560
0	4591
0	4509
0	4486
0	4578
2126	0
340	0
1	0
2	0
65	0
3	0
3970	0
0	4115
0	4089
0	4115
3	4117
0	4115
0	4117
81	1400
0	1400
223	0
3	0
71	17
1264	0
35	0
0	179
5	179
