UniqueCount	AmbigCount
2	44
0	42
0	44
8	2089
0	2088
3	2089
0	0
0	0
1878	0
0	2453
0	2057
0	2002
0	2237
0	2130
7	2454
0	2133
0	2454
0	2286
0	2133
0	2276
0	2105
0	2453
0	2302
0	2101
0	0
1	0
0	554
0	556
0	549
0	556
0	555
0	556
0	556
0	254
1	556
0	555
191	791
2	791
16	0
0	92
7	92
0	3061
544	3061
1765	0
0	639
0	577
0	643
0	643
0	581
0	758
0	758
0	758
0	642
60	19
1028	0
1081	0
727	0
0	444
0	323
0	0
0	323
0	285
0	416
0	431
0	377
0	434
0	442
0	353
0	358
0	365
0	432
0	369
0	437
8	444
0	443
0	384
0	421
0	440
0	440
0	351
1	0
2072	21297
27	21392
21	105
7	21296
2372	0
2	2
0	2
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
192	0
369	0
5	45
0	45
0	45
0	34
0	30
0	39
0	30
0	30
0	34
0	43
0	44
0	43
0	43
0	39
0	38
0	31
0	30
0	43
0	30
0	37
0	30
5641	0
0	2133
44	2133
167	3955
0	3955
6	334
0	334
0	56
6	7953
0	7740
0	7823
0	7563
0	7789
0	7902
0	7950
7	7695
0	0
2409	0
4	0
220	0
2	384
0	365
0	383
0	382
0	366
0	369
0	362
0	383
0	363
0	383
0	384
0	383
0	360
0	383
0	383
0	382
0	4087
306	4087
0	736
0	779
2	779
237	7
0	3
0	3
1	0
0	126
0	126
2	0
0	249
0	249
0	248
0	248
0	242
0	248
0	248
0	246
0	248
0	248
0	248
0	248
0	248
0	248
0	248
0	248
777	0
0	3066
15	3079
0	2167
0	3079
0	2335
1247	0
0	41
8	44
136	1032
0	1032
2295	0
0	132
1	132
3678	0
1	0
0	3
0	3
0	0
0	0
0	0
0	0
735	0
0	0
1	233
0	72
0	87
0	233
0	102
0	102
0	0
4503	0
3	0
2441	0
1801	0
1239	0
604	0
2	29
0	29
150	103
3	0
11	1232
0	1232
46	0
6344	0
2023	0
1	39
0	39
0	39
0	39
13	0
7	0
52	27
46	0
23	0
7	0
0	0
0	0
7	0
1050	0
83	469
0	426
0	427
0	3329
1	3329
0	3328
0	1071
0	1038
0	1037
0	1020
0	987
0	986
41	0
23	403
0	358
0	358
0	403
0	403
2	271
0	175
20	491
0	491
0	1
0	1
0	1
0	1
2114	0
0	418
0	418
1176	3
15	39
0	39
0	39
66	0
0	0
0	810
4	810
9	1
157	0
4	0
2345	0
833	138
1	0
7	356
0	325
0	356
0	336
0	350
21	350
434	4
2026	0
32	0
38	0
0	8
1	8
739	1455
0	145
0	1455
0	4586
0	4754
0	11887
0	12055
0	1070
0	1230
0	2826
0	2994
0	5527
0	5695
0	302
0	283
2	197
0	178
0	58
0	183
0	1511
0	1511
0	4704
15	4704
468	569
1	569
1348	0
17241	0
0	0
1030	0
0	1947
2	1957
0	1957
0	1924
0	1867
0	1862
0	0
0	19795
219	19795
0	19178
0	18309
0	18452
0	6828
1	167
30	2128
0	1846
0	1969
0	1761
5	217
0	217
3	0
6	3616
0	3498
0	3612
0	3498
0	3616
0	2051
0	3612
47	99
34	1358
0	1358
1	0
468	0
184	691
13	691
868	830
0	818
4581	0
28	50
0	50
0	967
2	967
112	0
0	1
0	1
6	0
0	429
0	429
0	429
0	429
2623	3
128	0
0	1
0	1
0	1
0	1
358	8703
0	8703
0	1160
