UniqueCount	AmbigCount
1	64
0	62
0	64
4	2011
0	2010
4	2011
0	0
0	0
1961	0
0	3039
0	2565
0	2500
0	2768
0	2640
1	3040
0	2642
0	3040
0	2810
0	2642
0	2805
0	2621
0	3037
0	2850
0	2613
0	0
4	0
0	1199
0	1201
0	1192
0	1201
0	1201
0	1201
0	1201
0	542
1	1201
0	1201
794	1201
0	1201
36	0
0	155
6	155
0	4875
870	4875
2149	0
0	1315
0	1197
0	1321
0	1321
0	1206
0	1501
0	1503
0	1503
0	1315
63	19
1755	0
2015	0
466	0
0	826
0	608
0	0
0	613
0	527
0	737
0	789
0	675
0	788
0	821
0	646
0	656
0	658
0	789
0	662
0	804
1	826
0	825
0	675
0	758
0	809
0	812
0	646
1	0
1812	19734
85	19853
5	134
12	19734
2309	0
2	0
0	0
14	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
358	0
1948	0
3	59
0	55
0	59
0	38
0	30
0	45
0	30
0	30
0	39
0	53
0	55
0	52
0	53
0	44
0	42
0	31
0	30
0	51
0	30
0	42
0	30
7664	0
0	2790
129	2790
209	5029
0	5029
12	760
0	760
0	143
7	11082
0	10717
0	10879
0	10429
0	10761
0	10988
0	11080
9	10635
0	0
2943	0
8	0
432	0
2	674
0	637
0	672
0	666
0	638
0	644
0	617
0	672
0	628
0	670
0	674
0	670
0	608
0	670
0	671
0	666
0	4968
344	4968
0	1370
0	1433
2	1433
337	3
0	4
0	4
1	0
0	305
0	305
10	0
2	122
0	122
0	121
0	121
0	117
0	121
0	121
0	121
0	121
0	121
0	121
0	121
0	121
0	121
0	122
0	121
1162	0
0	3893
25	3921
0	2749
0	3921
0	3013
1835	0
0	462
194	541
279	2014
0	2014
3151	0
0	72
4	72
5015	0
1	0
0	7
0	7
0	0
0	0
0	0
0	0
1132	0
0	0
2	727
0	207
0	258
0	727
0	170
0	170
0	0
7488	0
2	0
3622	0
2255	0
2120	0
1059	0
4	44
0	44
173	178
4	0
9	2323
0	2323
28	1
5173	0
3533	0
23	274
0	270
0	274
0	270
11	0
0	0
61	30
114	3
18	0
2	0
0	0
0	0
18	0
1664	0
50	1357
0	1310
0	1323
0	4181
5	4181
0	4178
0	2045
0	2013
0	2011
0	2006
0	1974
0	1972
34	0
11	522
0	481
0	483
0	522
0	522
8	366
0	255
39	804
0	804
0	40
0	40
0	40
0	40
3813	0
1	1185
0	1185
2024	6
39	116
0	116
0	115
127	0
0	0
0	732
5	732
13	12
231	0
4	0
2263	0
1445	172
1	0
9	580
0	513
0	576
0	170
0	175
6	175
695	6
4827	0
47	0
60	0
0	5
0	5
1083	2397
0	181
0	2397
0	6203
0	6500
0	16462
0	16759
0	1410
0	1686
0	3732
0	4029
0	7649
0	7946
0	611
0	585
0	374
0	348
0	129
0	393
0	871
7	871
1	5722
24	5722
737	880
0	880
2159	0
29005	0
1	0
1669	0
0	3677
0	3694
0	3694
0	3661
0	3609
0	3580
1	0
0	14984
140	14984
0	14473
0	13796
0	13880
1	5127
2	370
73	4557
0	3954
0	4198
0	3757
27	806
0	806
2	0
4	4718
0	4581
0	4715
0	4585
0	4718
0	2779
0	4715
46	136
78	2329
0	2329
3	0
497	0
136	766
10	766
1251	1242
0	1213
6186	0
73	138
0	138
0	1634
1	1634
316	0
0	0
0	0
22	0
0	417
0	417
0	417
0	417
3395	2
141	0
0	2
0	2
0	2
0	2
567	11758
0	11758
0	776
0	777
0	772
0	773
0	867
0	868
956	0
51	0
7	0
287	0
614	0
1699	0
45	413
0	413
0	374
133	2182
0	2181
0	2177
0	2182
111	7385
0	7385
0	7346
34	7412
0	7412
1	0
5	14
0	2641
11	2641
0	709
12	0
0	1
0	1
774	0
2	1886
0	1857
0	1821
0	1843
0	1844
0	1886
0	1867
0	1850
0	1886
0	1886
0	1831
0	1885
0	1886
0	1752
0	4229
3	4258
0	4218
0	4258
0	4235
0	2337
864	1
4551	0
35	251
34	271
1347	0
0	1519
0	1519
0	1518
0	1519
0	1517
0	1406
0	1103
0	1173
0	778
0	1519
0	1519
0	981
0	1519
0	1519
0	913
0	1397
1	331
0	131
0	181
0	319
0	169
0	294
0	150
0	185
0	177
0	157
0	131
47	12
932	289
1	289
0	16
0	16
58	14
24	0
0	530
0	512
0	509
0	521
0	504
0	531
0	531
0	491
0	497
0	488
0	470
0	467
0	479
0	462
0	489
0	489
0	449
0	455
0	399
0	414
0	441
0	456
0	3
0	3
0	3
0	3
0	3
11	0
7	0
0	756
21	756
0	5644
0	5631
0	5644
0	5630
0	5618
28	5644
0	5597
0	5644
0	5532
0	5523
0	5620
2717	0
682	0
0	0
9	2
58	0
2	0
6988	0
0	5400
0	5398
0	5400
2	5400
0	5400
0	5400
195	1361
0	1361
1219	0
7	0
210	29
1841	0
187	0
0	301
7	301
0	38
831	421
3	360
22	193
945	0
3287	0
4	283
0	283
13	3
7957	0
27	858
0	858
4312	0
0	0
0	0
0	458
0	458
0	458
0	458
0	458
0	458
0	458
0	458
0	458
0	458
2	0
1059	101
518	1522
0	1522
0	14
0	14
0	15
0	14
0	15
0	0
0	0
1200	0
780	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
23	0
1587	0
3027	0
488	609
0	609
2745	0
2450	0
1446	0
1	1135
0	1183
5	1186
0	1186
1066	424
0	194
0	170
0	111
0	87
0	9
3572	4
3783	5
0	7
0	7
0	7
0	5
81	0
196	2578
0	2578
8	0
1102	1454
0	1454
488	0
1	0
81	2206
0	2206
0	1988
0	1969
0	1988
8	14
1519	0
9	0
2356	0
1	0
36	1446
0	1419
0	1421
0	1421
0	1425
0	1415
0	1439
0	1407
0	1415
0	1408
0	1430
0	1407
0	1421
0	1406
0	1425
0	1419
0	1446
0	1424
0	1415
54	251
0	251
39	4
0	4
0	3996
0	3990
5	4004
0	3998
0	3990
0	31
2	31
0	39
1	39
0	37
29	0
1226	0
67	1097
0	1049
0	1097
132	2287
0	2287
0	2
0	2
0	2
0	0
64	476
0	476
2	0
0	0
185	171
0	171
0	248
0	248
0	242
7	242
21	1804
0	1804
0	1755
6935	0
667	0
0	0
22	127
0	127
1	81
17	1295
0	1295
0	3104
8	3104
1280	0
4047	1
57	1077
0	1077
705	10019
0	9562
0	10019
2637	0
5	94
0	30
0	30
0	0
0	0
0	0
1151	0
86	670
0	670
0	0
3	0
9	405
0	405
1087	0
8	113
0	110
0	113
122	1550
0	1550
0	1486
25	479
0	443
0	479
0	438
225	0
0	0
24	48
6	1
31	316
0	281
0	297
0	310
0	289
0	316
0	544
0	474
0	522
10	544
0	390
0	343
0	395
0	319
0	337
0	302
132	1449
0	1435
0	1440
0	1437
0	1435
0	1428
0	1430
0	1449
0	1388
0	1448
1192	0
0	4
0	4
2	0
0	119
0	101
0	119
0	119
0	122
0	119
0	101
0	101
0	122
0	118
378	25
3	0
0	0
1087	0
0	6
0	6
0	2637
7	2637
0	2637
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	0
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	1
0	2
0	2
0	2
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	0
0	0
68	36
0	36
9	0
0	1219
11	1219
23	1320
0	1320
42	3422
0	3422
0	1713
46	1713
11	2145
0	2145
57	0
1699	0
7	1507
0	1446
0	1507
0	1476
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	2
0	2
0	61
0	61
72	0
0	3
0	3
0	3
0	3
1409	0
1054	0
0	203
2	203
0	200
27	148
0	148
1118	0
546	0
667	0
5634	0
0	21
0	21
2213	0
11	0
63	0
0	1
0	1
50	2817
0	2817
0	5641
243	5641
463	0
766	29068
0	29068
9	905
486	905
0	2476
0	2687
14	2687
30	2160
0	2160
0	2051
0	0
1374	0
1	0
0	0
1	1186
0	2127
1	2220
0	2180
0	2091
0	2121
0	1881
0	1974
0	1934
0	1851
0	1875
0	1430
0	1396
0	1424
0	11
0	11
13	11528
680	11528
0	8029
0	9989
0	9285
1	0
0	0
1551	0
0	0
0	1156
66	1156
493	1128
0	1128
0	978
0	1322
1	1322
0	20
0	19
0	21
0	20
0	21
0	17
40	0
0	591
114	591
0	3596
13	3596
211	256
0	225
0	256
0	4391
0	4378
0	4378
0	4379
0	4379
0	4808
0	4795
0	4795
0	4796
0	4796
0	117
0	118
0	118
0	117
0	117
0	4245
0	4232
0	4232
0	4233
0	4233
0	6304
0	6291
0	6291
0	6292
0	6292
0	8366
0	8375
0	6831
0	6840
2	922
209	3229
0	3231
0	3231
0	2673
10	1268
0	1268
4	1
4	4667
0	4320
0	4667
0	4659
0	4666
0	56
0	55
2	56
0	55
0	35
0	54
2364	1312
0	1312
0	77
0	77
0	77
0	47
0	36
22	0
22	2128
1422	2128
18	0
50	3
0	1066
0	506
0	945
0	1071
0	1068
0	1071
0	971
0	1061
0	1071
7	3
0	3
13	992
0	992
0	3550
0	3550
0	3550
0	3550
0	3550
0	0
0	0
2560	0
15	1887
0	1887
2	2305
0	2221
0	2305
53	3311
0	3311
0	1159
0	1174
0	997
0	1012
0	1068
0	1077
0	895
0	904
0	998
0	1013
9	0
1	285
7	285
0	253
16	0
4288	0
22	1555
256	1555
0	2281
78	2281
0	912
0	916
2	916
1	898
0	973
0	709
0	694
0	680
0	979
0	978
0	769
0	752
0	836
0	780
0	977
13	979
0	947
0	593
0	679
0	662
0	681
0	680
0	478
0	3533
0	3538
0	3302
0	3456
0	2864
0	3461
0	3466
