UniqueCount	AmbigCount
1	48
0	48
0	48
3	1345
0	1344
6	1345
0	0
0	0
1695	0
0	2185
0	1802
0	1768
0	1964
0	1860
1	2185
0	1862
0	2185
0	1995
0	1861
0	1985
0	1838
0	2182
0	2027
0	1834
0	0
1	0
0	1052
0	1052
0	1050
0	1052
0	1052
0	1052
0	1052
0	482
0	1052
0	1052
765	1110
0	1110
14	0
0	110
7	110
0	4023
778	4023
1562	0
0	1095
0	1004
0	1102
0	1102
0	1009
0	1274
0	1279
0	1279
0	1103
62	18
1345	0
1795	0
319	0
0	693
0	498
0	0
0	505
0	430
0	635
0	673
0	563
0	674
0	691
0	542
0	548
0	549
0	674
0	550
0	687
3	693
0	693
0	565
0	647
0	688
0	688
0	541
0	0
1098	11836
62	11911
2	80
12	11837
1421	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
258	0
1801	0
3	46
0	46
1	46
0	34
0	29
0	38
0	30
0	29
0	34
0	43
0	44
0	42
0	43
0	36
0	34
0	31
0	31
0	42
0	31
0	34
0	31
6020	0
0	2289
107	2289
157	3975
0	3975
17	653
0	653
0	118
7	8117
0	7885
0	7998
0	7686
0	7887
0	8044
0	8114
3	7807
0	0
2156	0
7	0
351	0
0	520
0	493
0	515
0	513
0	493
0	497
0	483
0	515
0	489
0	514
0	520
0	514
0	474
0	514
0	515
0	513
0	3674
260	3674
0	1099
0	1150
5	1150
286	4
0	5
0	5
0	0
0	246
0	246
9	0
1	102
0	102
0	100
0	100
0	95
0	100
0	100
0	99
0	100
0	100
0	100
0	100
0	99
0	100
0	100
0	100
932	0
0	2833
2	2868
0	1993
0	2868
0	2181
1395	0
0	392
165	477
239	1721
0	1721
2485	0
0	60
0	60
3720	0
1	0
0	3
0	3
0	1
0	1
0	1
0	1
881	0
0	0
3	689
0	179
0	241
0	689
0	104
0	104
0	0
5904	0
1	0
2829	0
1733	0
1709	0
861	0
5	32
0	32
137	156
2	0
9	1880
0	1880
20	3
3348	0
3023	0
16	266
0	262
0	266
0	262
5	0
0	0
44	26
77	2
19	0
0	0
0	0
0	0
8	0
1265	0
30	1076
0	1034
0	1048
0	3109
3	3109
0	3108
0	1663
0	1640
0	1636
0	1661
0	1638
0	1634
28	0
3	213
0	197
0	198
0	213
0	213
3	150
0	85
30	772
0	772
0	15
0	15
0	15
0	15
2953	0
1	977
0	977
1659	4
84	196
0	196
0	192
94	0
0	0
0	615
5	615
11	6
581	0
4	0
1727	0
1137	127
0	0
8	428
0	381
0	426
0	107
0	108
7	108
1457	12
4175	0
25	0
31	0
0	0
1	0
929	1895
0	147
0	1895
0	4764
0	4959
0	12223
0	12418
0	1069
0	1238
0	2916
0	3111
0	5747
0	5942
0	486
0	470
2	308
0	292
0	95
0	307
0	516
1	516
0	6413
42	6413
548	665
0	665
1849	0
17353	0
2	0
1367	0
0	2841
0	2845
0	2845
0	2833
0	2786
0	2760
0	0
0	9043
86	9043
2	8762
0	8343
0	8406
0	2971
2	268
68	3776
0	3309
0	3520
0	3144
12	730
0	730
3	0
9	3565
0	3446
0	3560
0	3447
0	3565
0	2053
0	3560
22	98
60	1735
0	1735
2	0
369	0
82	600
9	600
942	832
0	817
5059	0
65	165
0	165
0	1368
2	1368
196	0
0	0
0	0
13	0
0	255
0	255
0	255
0	255
2601	2
130	0
0	2
0	2
0	2
0	2
430	9640
0	9640
0	563
0	563
0	581
0	581
0	619
0	619
752	0
29	0
7	0
225	0
507	0
1230	0
28	294
0	294
0	262
91	1733
0	1731
0	1725
0	1733
97	5474
0	5474
0	5441
28	5544
0	5544
0	0
3	7
0	1819
4	1819
0	445
9	0
0	3
0	3
595	0
1	1718
0	1679
0	1648
0	1669
0	1670
0	1718
0	1692
0	1677
0	1718
0	1718
0	1662
0	1717
0	1718
0	1584
0	3292
4	3314
0	3276
0	3314
0	3302
0	1844
654	1
3634	0
27	187
12	206
1207	0
0	1043
0	1043
0	1042
0	1042
0	1041
0	964
0	770
0	821
0	559
0	1043
0	1043
0	691
0	1043
0	1042
0	638
0	959
1	244
0	99
0	131
0	231
0	129
0	209
0	118
0	132
0	129
0	125
0	98
32	6
769	240
0	240
0	17
0	17
42	7
6	0
0	436
0	425
0	425
0	430
0	419
0	437
0	437
0	407
0	413
0	403
0	392
0	392
0	397
0	386
0	404
0	404
0	374
0	380
0	338
0	345
0	371
0	378
0	1
0	1
0	1
0	1
0	0
4	0
2	0
0	722
22	722
0	4526
0	4518
0	4526
0	4518
0	4507
16	4526
0	4490
0	4525
0	4436
0	4422
0	4510
2031	0
561	0
0	0
6	1
53	0
2	0
5799	0
0	4021
0	4016
0	4022
4	4023
0	4022
0	4023
132	1105
0	1105
985	0
5	0
238	15
1308	0
176	0
0	269
11	269
0	32
651	269
0	232
11	115
680	0
2421	0
2	188
0	188
16	3
5948	0
12	681
0	681
3260	0
0	0
0	0
0	448
0	448
0	448
0	448
0	448
0	448
0	448
0	448
0	447
0	448
0	0
681	54
378	1271
0	1271
0	10
0	10
0	10
0	10
0	10
0	0
0	0
930	0
659	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
1345	0
2458	0
425	444
0	444
2149	0
2027	0
1165	0
0	1033
0	1079
6	1084
0	1084
735	261
0	162
0	143
0	80
0	61
0	4
2660	6
3245	1
0	9
0	9
0	9
0	4
42	0
118	1981
0	1981
2	0
783	1075
0	1075
394	0
2	0
64	1658
0	1658
0	1505
0	1494
0	1505
1	11
1176	0
7	0
2047	0
1	0
18	1186
0	1171
0	1171
0	1171
0	1172
0	1167
0	1181
0	1165
0	1167
0	1165
0	1175
0	1165
0	1171
0	1165
0	1172
0	1170
0	1186
0	1172
0	1167
49	203
0	203
45	7
0	7
0	3237
0	3235
5	3242
0	3240
0	3235
0	18
0	18
0	21
1	21
0	18
18	0
979	0
57	764
0	729
0	764
95	1696
0	1696
0	3
0	3
0	3
0	0
66	349
0	349
5	0
0	0
151	141
0	141
0	199
0	199
0	197
2	197
9	1454
0	1454
0	1427
5173	0
520	0
0	0
32	85
0	85
2	54
15	1151
0	1151
0	2358
5	2358
985	0
3361	0
49	945
0	945
487	7333
0	6999
0	7333
1520	0
8	89
0	17
0	17
0	0
0	0
0	0
1003	0
79	511
0	511
0	0
1	0
7	297
0	297
811	0
5	63
0	61
0	63
128	1136
0	1136
0	1092
21	403
0	367
0	403
0	367
132	0
1	0
10	29
17	0
28	367
0	316
0	331
0	353
0	317
0	367
0	414
0	351
0	383
5	414
0	296
0	259
0	300
0	241
0	257
0	226
76	1120
0	1114
0	1115
0	1114
0	1114
0	1111
0	1113
0	1120
0	1078
0	1120
926	0
0	5
0	5
0	0
0	104
0	91
0	104
0	104
0	111
0	104
0	91
0	91
0	111
0	104
344	10
1	0
0	0
884	0
0	12
0	12
0	2088
1	2088
0	2088
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	16
0	16
17	0
0	1035
14	1035
21	1056
0	1056
35	2561
0	2561
0	1278
23	1278
14	1613
0	1613
59	0
1397	0
2	1090
0	1056
0	1090
0	1075
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	52
35	0
0	4
0	4
1	4
0	4
1000	0
907	0
0	162
2	162
0	159
29	86
0	86
912	0
409	0
584	0
4325	0
0	20
0	20
1777	0
15	0
42	0
0	2
0	2
39	2172
0	2172
0	4197
158	4197
335	0
497	19554
1	19554
6	758
422	758
0	1889
1	2063
8	2063
32	1855
0	1855
0	1770
0	0
1085	0
0	0
0	0
1	904
0	1527
0	1607
0	1579
0	1498
0	1516
0	1343
0	1419
0	1391
0	1318
0	1333
0	1073
0	1045
0	1062
0	12
0	12
9	9006
483	9006
0	6173
0	7767
0	7240
0	1
0	1
1272	0
0	0
0	829
41	829
405	1048
0	1048
0	918
0	1007
0	1007
0	12
0	12
0	12
0	12
0	12
0	11
36	0
0	512
93	512
0	2124
9	2124
168	227
0	203
0	227
0	3159
0	3155
0	3155
0	3155
0	3155
0	3509
0	3505
0	3505
0	3505
0	3505
0	62
0	62
0	62
0	62
0	62
0	3051
0	3047
0	3047
0	3047
0	3047
0	4539
0	4535
0	4535
0	4535
0	4535
0	6448
0	6451
0	5263
0	5266
0	649
143	2068
1	2074
0	2074
0	1695
11	1070
0	1070
5	0
4	3592
0	3374
0	3592
0	3588
0	3592
0	41
0	40
2	41
0	40
0	30
0	39
1846	1030
1	1030
0	57
0	57
0	57
0	42
0	29
11	0
9	1539
1137	1540
14	0
37	1
0	960
0	427
0	828
0	967
0	961
0	967
0	862
0	953
0	964
8	3
0	3
9	646
0	646
0	2465
0	2465
0	2465
0	2465
0	2465
0	0
0	0
2122	0
15	1620
0	1620
0	1906
0	1816
0	1906
44	2784
0	2784
0	942
0	951
0	799
0	808
0	889
0	895
0	742
0	748
0	806
0	815
7	0
0	239
10	239
0	209
14	0
3456	0
11	1182
185	1182
0	1811
86	1811
0	718
0	721
4	721
0	712
0	773
0	574
0	565
0	554
0	778
0	776
0	624
0	607
0	669
0	632
0	775
15	778
0	750
0	450
0	552
0	528
0	556
0	556
0	380
0	2961
0	2962
0	2788
0	2906
0	2422
0	2875
0	2876
0	2702
0	2820
0	2336
1596	0
17	1387
0	1387
0	909
3	107
23	172
0	65
1	72
0	62
0	42
0	32
0	1016
0	974
9	1016
0	907
74	569
0	569
0	569
0	533
1776	540
0	56
3	56
0	49
4	2051
0	1990
0	2048
0	2004
0	2051
0	2049
0	2051
0	2011
0	2049
0	1915
0	1845
1	75
0	75
0	787
0	732
0	755
0	754
0	658
0	469
0	568
0	678
0	639
0	776
0	557
10	755
0	784
6	786
0	786
0	546
170	1130
0	1130
877	0
0	895
43	895
0	582
16	4044
0	4044
1206	26432
14	26432
0	415
0	414
0	326
0	2737
0	2769
0	2792
0	2779
0	2789
0	2596
0	2628
0	2651
0	2638
0	2648
1216	49
0	0
524	85
0	85
7	0
52	283
0	185
0	283
0	310
0	310
0	325
0	325
3	1998
0	1996
0	1924
0	1934
0	1912
0	1949
0	1998
2	0
0	3035
0	3236
55	3236
990	0
0	9700
0	9849
0	9839
0	3439
0	3588
0	3578
0	1653
0	1802
0	1792
0	2096
0	2092
0	10143
0	10139
0	3882
0	3878
1026	129
172	947
49	998
0	4003
94	4092
0	4092
0	49
0	49
2162	0
2458	0
